,Name,Analysis_item,Unit,Weight_per_unit,Content_per_unit,Content_per_unit_weight
31977,蒲瓜(長形),others,g,432.0克,95.2,411.3
31978,蒲瓜(長形),others,kcal,432.0克,35.0,151.0
31979,蒲瓜(長形),others,mg,432.0克,0.0,0.0
31980,蒲瓜(長形),others,ug,432.0克,7.0,30.0
31981,蒲瓜(長形),protein,g,432.0克,0.5,2.2
31982,蒲瓜(長形),vitaminA,ug,432.0克,60.099999999999994,462.0
31983,蒲瓜(長形),vitaminB1,mg,432.0克,0.03,0.13
31984,蒲瓜(長形),vitaminB2,mg,432.0克,0.02,0.09
31985,蒲瓜(長形),vitaminB6,mg,432.0克,0.01,0.04
31986,蒲瓜(長形),vitaminC,mg,432.0克,10.7,46.2
31987,蒲瓜(長形),vitaminE,mg,432.0克,0.03,0.12
31988,蒲瓜平均值,Ca,mg,692.0克,17.0,118.0
31989,蒲瓜平均值,Fe,mg,692.0克,0.1,0.7
31990,蒲瓜平均值,K,mg,692.0克,103.0,713.0
31991,蒲瓜平均值,Mg,mg,692.0克,7.0,48.0
31992,蒲瓜平均值,Na,mg,692.0克,1.0,7.0
31993,蒲瓜平均值,P,mg,692.0克,13.0,90.0
31994,蒲瓜平均值,Zn,mg,692.0克,0.2,1.4
31995,蒲瓜平均值,carbohydrate,g,692.0克,9.3,64.3
31996,蒲瓜平均值,fat,g,692.0克,0.326,873.4
31997,蒲瓜平均值,nicotine,mg,692.0克,0.24,1.66
31998,蒲瓜平均值,others,I.U.,692.0克,0.0,0.0
31999,蒲瓜平均值,others,g,692.0克,95.39999999999999,660.2
32000,蒲瓜平均值,others,kcal,692.0克,33.0,229.0
32001,蒲瓜平均值,others,mg,692.0克,123.003,850.021
32002,蒲瓜平均值,others,ug,692.0克,14.6,101.3
32003,蒲瓜平均值,protein,g,692.0克,0.5,3.5
32004,蒲瓜平均值,vitaminA,ug,692.0克,25.7,319.0
32005,蒲瓜平均值,vitaminB1,mg,692.0克,0.02,0.14
32006,蒲瓜平均值,vitaminB2,mg,692.0克,0.02,0.14
32007,蒲瓜平均值,vitaminB6,mg,692.0克,0.02,0.14
32008,蒲瓜平均值,vitaminC,mg,692.0克,12.4,85.8
32009,蒲瓜平均值,vitaminE,mg,692.0克,0.03,0.21000000000000002
32010,蒸肉粉(五香),Ca,mg,0.0克,9.0,0.0
32011,蒸肉粉(五香),Fe,mg,0.0克,2.1,0.0
32012,蒸肉粉(五香),K,mg,0.0克,555.0,0.0
32013,蒸肉粉(五香),Mg,mg,0.0克,45.0,0.0
32014,蒸肉粉(五香),Na,mg,0.0克,1211.0,0.0
32015,蒸肉粉(五香),P,mg,0.0克,128.0,0.0
32016,蒸肉粉(五香),Zn,mg,0.0克,0.2,0.0
32017,蒸肉粉(五香),carbohydrate,g,0.0克,77.2,0.0
32018,蒸肉粉(五香),fat,g,0.0克,2.472,0.0
32019,蒸肉粉(五香),nicotine,mg,0.0克,0.61,0.0
32020,蒸肉粉(五香),others,I.U.,0.0克,0.0,0.0
32021,蒸肉粉(五香),others,g,0.0克,13.9,0.0
32022,蒸肉粉(五香),others,kcal,0.0克,695.0,0.0
32023,蒸肉粉(五香),others,mg,0.0克,10471.0,0.0
32024,蒸肉粉(五香),others,ug,0.0克,31.0,0.0
32025,蒸肉粉(五香),protein,g,0.0克,19.701,0.0
32026,蒸肉粉(五香),vitaminA,ug,0.0克,2.9,0.0
32027,蒸肉粉(五香),vitaminB1,mg,0.0克,0.08,0.0
32028,蒸肉粉(五香),vitaminB2,mg,0.0克,0.04,0.0
32029,蒸肉粉(五香),vitaminB6,mg,0.0克,0.18,0.0
32030,蒸肉粉(五香),vitaminC,mg,0.0克,0.0,0.0
32031,蒸肉粉(五香),vitaminE,mg,0.0克,0.43999999999999995,0.0
32032,蒸蛋(市售),Ca,mg,0.0克,20.0,0.0
32033,蒸蛋(市售),Fe,mg,0.0克,0.9,0.0
32034,蒸蛋(市售),K,mg,0.0克,34.0,0.0
32035,蒸蛋(市售),Mg,mg,0.0克,5.0,0.0
32036,蒸蛋(市售),Na,mg,0.0克,327.0,0.0
32037,蒸蛋(市售),P,mg,0.0克,111.0,0.0
32038,蒸蛋(市售),Zn,mg,0.0克,0.5,0.0
32039,蒸蛋(市售),carbohydrate,g,0.0克,3.4,0.0
32040,蒸蛋(市售),fat,g,0.0克,4.216,0.0
32041,蒸蛋(市售),nicotine,mg,0.0克,0.0,0.0
32042,蒸蛋(市售),others,I.U.,0.0克,0.0,0.0
32043,蒸蛋(市售),others,g,0.0克,91.3,0.0
32044,蒸蛋(市售),others,kcal,0.0克,64.0,0.0
32045,蒸蛋(市售),others,mg,0.0克,5815.0,0.0
32046,蒸蛋(市售),others,ug,0.0克,72.22,0.0
32047,蒸蛋(市售),protein,g,0.0克,7.6450000000000005,0.0
32048,蒸蛋(市售),vitaminA,ug,0.0克,36.0,0.0
32049,蒸蛋(市售),vitaminB1,mg,0.0克,0.01,0.0
32050,蒸蛋(市售),vitaminB2,mg,0.0克,0.12,0.0
32051,蒸蛋(市售),vitaminB6,mg,0.0克,0.02,0.0
32052,蒸蛋(市售),vitaminC,mg,0.0克,0.0,0.0
32053,蒸蛋(市售),vitaminE,mg,0.0克,1.02,0.0
32054,蒸蛋(微波爐),Ca,mg,0.0克,25.0,0.0
32055,蒸蛋(微波爐),Fe,mg,0.0克,1.0,0.0
32056,蒸蛋(微波爐),K,mg,0.0克,62.0,0.0
32057,蒸蛋(微波爐),Mg,mg,0.0克,5.0,0.0
32058,蒸蛋(微波爐),Na,mg,0.0克,65.0,0.0
32059,蒸蛋(微波爐),P,mg,0.0克,86.0,0.0
32060,蒸蛋(微波爐),Zn,mg,0.0克,0.9,0.0
32061,蒸蛋(微波爐),carbohydrate,g,0.0克,1.8,0.0
32062,蒸蛋(微波爐),fat,g,0.0克,14.64,0.0
32063,蒸蛋(微波爐),nicotine,mg,0.0克,0.06,0.0
32064,蒸蛋(微波爐),others,I.U.,0.0克,0.0,0.0
32065,蒸蛋(微波爐),others,g,0.0克,85.8,0.0
32066,蒸蛋(微波爐),others,kcal,0.0克,164.0,0.0
32067,蒸蛋(微波爐),others,mg,0.0克,12051.0,0.0
32068,蒸蛋(微波爐),others,ug,0.0克,57.25,0.0
32069,蒸蛋(微波爐),protein,g,0.0克,12.413,0.0
32070,蒸蛋(微波爐),vitaminA,ug,0.0克,23.7,0.0
32071,蒸蛋(微波爐),vitaminB1,mg,0.0克,0.03,0.0
32072,蒸蛋(微波爐),vitaminB2,mg,0.0克,0.27,0.0
32073,蒸蛋(微波爐),vitaminB6,mg,0.0克,0.06,0.0
32074,蒸蛋(微波爐),vitaminC,mg,0.0克,0.0,0.0
32075,蒸蛋(微波爐),vitaminE,mg,0.0克,4.550000000000001,0.0
32076,蒸蛋(電鍋),Ca,mg,0.0克,27.0,0.0
32077,蒸蛋(電鍋),Fe,mg,0.0克,0.8,0.0
32078,蒸蛋(電鍋),K,mg,0.0克,63.0,0.0
32079,蒸蛋(電鍋),Mg,mg,0.0克,6.0,0.0
32080,蒸蛋(電鍋),Na,mg,0.0克,62.0,0.0
32081,蒸蛋(電鍋),P,mg,0.0克,97.0,0.0
32082,蒸蛋(電鍋),Zn,mg,0.0克,1.0,0.0
32083,蒸蛋(電鍋),carbohydrate,g,0.0克,1.3,0.0
32084,蒸蛋(電鍋),fat,g,0.0克,14.317,0.0
32085,蒸蛋(電鍋),nicotine,mg,0.0克,0.07,0.0
32086,蒸蛋(電鍋),others,I.U.,0.0克,0.0,0.0
32087,蒸蛋(電鍋),others,g,0.0克,86.8,0.0
32088,蒸蛋(電鍋),others,kcal,0.0克,160.0,0.0
32089,蒸蛋(電鍋),others,mg,0.0克,11318.0,0.0
32090,蒸蛋(電鍋),others,ug,0.0克,42.19,0.0
32091,蒸蛋(電鍋),protein,g,0.0克,11.122,0.0
32092,蒸蛋(電鍋),vitaminA,ug,0.0克,21.0,0.0
32093,蒸蛋(電鍋),vitaminB1,mg,0.0克,0.03,0.0
32094,蒸蛋(電鍋),vitaminB2,mg,0.0克,0.2,0.0
32095,蒸蛋(電鍋),vitaminB6,mg,0.0克,0.05,0.0
32096,蒸蛋(電鍋),vitaminC,mg,0.0克,0.0,0.0
32097,蒸蛋(電鍋),vitaminE,mg,0.0克,3.7700000000000005,0.0
32098,蒸蛋平均值,Ca,mg,0.0克,24.0,0.0
32099,蒸蛋平均值,Fe,mg,0.0克,0.9,0.0
32100,蒸蛋平均值,K,mg,0.0克,53.0,0.0
32101,蒸蛋平均值,Mg,mg,0.0克,6.0,0.0
32102,蒸蛋平均值,Na,mg,0.0克,151.0,0.0
32103,蒸蛋平均值,P,mg,0.0克,98.0,0.0
32104,蒸蛋平均值,Zn,mg,0.0克,0.8,0.0
32105,蒸蛋平均值,carbohydrate,g,0.0克,2.2,0.0
32106,蒸蛋平均值,fat,g,0.0克,11.058,0.0
32107,蒸蛋平均值,nicotine,mg,0.0克,0.04,0.0
32108,蒸蛋平均值,others,I.U.,0.0克,0.0,0.0
32109,蒸蛋平均值,others,g,0.0克,87.9,0.0
32110,蒸蛋平均值,others,kcal,0.0克,128.0,0.0
32111,蒸蛋平均值,others,mg,0.0克,9728.0,0.0
32112,蒸蛋平均值,others,ug,0.0克,63.22,0.0
32113,蒸蛋平均值,protein,g,0.0克,10.427,0.0
32114,蒸蛋平均值,vitaminA,ug,0.0克,27.0,0.0
32115,蒸蛋平均值,vitaminB1,mg,0.0克,0.03,0.0
32116,蒸蛋平均值,vitaminB2,mg,0.0克,0.2,0.0
32117,蒸蛋平均值,vitaminB6,mg,0.0克,0.04,0.0
32118,蒸蛋平均值,vitaminC,mg,0.0克,0.0,0.0
32119,蒸蛋平均值,vitaminE,mg,0.0克,3.1100000000000003,0.0
32120,蓮花芒果,Ca,mg,317.0克,9.0,29.0
32121,蓮花芒果,Fe,mg,317.0克,0.0,0.0
32122,蓮花芒果,K,mg,317.0克,95.0,301.0
32123,蓮花芒果,Mg,mg,317.0克,9.0,29.0
32124,蓮花芒果,Na,mg,317.0克,0.0,0.0
32125,蓮花芒果,P,mg,317.0克,15.0,48.0
32126,蓮花芒果,Zn,mg,317.0克,0.4,1.3
32127,蓮花芒果,carbohydrate,g,317.0克,34.0,107.8
32128,蓮花芒果,fat,g,317.0克,0.531,732.9
32129,蓮花芒果,nicotine,mg,317.0克,2.03,6.44
32130,蓮花芒果,others,I.U.,317.0克,0.0,0.0
32131,蓮花芒果,others,g,317.0克,87.1,276.2
32132,蓮花芒果,others,kcal,317.0克,93.0,295.0
32133,蓮花芒果,others,mg,317.0克,232.0,735.0
32134,蓮花芒果,others,ug,317.0克,66.0,209.0
32135,蓮花芒果,protein,g,317.0克,0.4,1.3
32136,蓮花芒果,vitaminA,ug,317.0克,591.1,3332.0
32137,蓮花芒果,vitaminB1,mg,317.0克,0.03,0.1
32138,蓮花芒果,vitaminB2,mg,317.0克,0.04,0.13
32139,蓮花芒果,vitaminB6,mg,317.0克,0.35,1.11
32140,蓮花芒果,vitaminC,mg,317.0克,5.9,18.7
32141,蓮花芒果,vitaminE,mg,317.0克,3.16,10.02
32142,蓮藕,Ca,mg,0.0克,24.0,0.0
32143,蓮藕,Fe,mg,0.0克,0.5,0.0
32144,蓮藕,K,mg,0.0克,327.0,0.0
32145,蓮藕,Mg,mg,0.0克,14.0,0.0
32146,蓮藕,Na,mg,0.0克,16.0,0.0
32147,蓮藕,P,mg,0.0克,64.0,0.0
32148,蓮藕,Zn,mg,0.0克,0.3,0.0
32149,蓮藕,carbohydrate,g,0.0克,23.1,0.0
32150,蓮藕,fat,g,0.0克,0.49,0.0
32151,蓮藕,nicotine,mg,0.0克,0.24,0.0
32152,蓮藕,others,I.U.,0.0克,0.0,0.0
32153,蓮藕,others,g,0.0克,84.30000000000001,0.0
32154,蓮藕,others,kcal,0.0克,123.0,0.0
32155,蓮藕,others,mg,0.0克,1859.0,0.0
32156,蓮藕,others,ug,0.0克,7.9,0.0
32157,蓮藕,protein,g,0.0克,3.672,0.0
32158,蓮藕,vitaminA,ug,0.0克,4.8,0.0
32159,蓮藕,vitaminB1,mg,0.0克,0.1,0.0
32160,蓮藕,vitaminB2,mg,0.0克,0.02,0.0
32161,蓮藕,vitaminB6,mg,0.0克,0.06,0.0
32162,蓮藕,vitaminC,mg,0.0克,33.0,0.0
32163,蓮藕,vitaminE,mg,0.0克,2.67,0.0
32164,蓮藕粉,Ca,mg,0.0克,44.0,0.0
32165,蓮藕粉,Fe,mg,0.0克,0.8,0.0
32166,蓮藕粉,K,mg,0.0克,32.0,0.0
32167,蓮藕粉,Mg,mg,0.0克,8.0,0.0
32168,蓮藕粉,Na,mg,0.0克,5.0,0.0
32169,蓮藕粉,P,mg,0.0克,14.0,0.0
32170,蓮藕粉,Zn,mg,0.0克,0.1,0.0
32171,蓮藕粉,carbohydrate,g,0.0克,88.6,0.0
32172,蓮藕粉,fat,g,0.0克,0.1,0.0
32173,蓮藕粉,nicotine,mg,0.0克,0.09,0.0
32174,蓮藕粉,others,I.U.,0.0克,0.0,0.0
32175,蓮藕粉,others,g,0.0克,11.5,0.0
32176,蓮藕粉,others,kcal,0.0克,729.0,0.0
32177,蓮藕粉,others,mg,0.0克,0.0,0.0
32178,蓮藕粉,others,ug,0.0克,31.0,0.0
32179,蓮藕粉,protein,g,0.0克,0.1,0.0
32180,蓮藕粉,vitaminA,ug,0.0克,0.0,0.0
32181,蓮藕粉,vitaminB1,mg,0.0克,0.01,0.0
32182,蓮藕粉,vitaminB2,mg,0.0克,0.01,0.0
32183,蓮藕粉,vitaminB6,mg,0.0克,0.0,0.0
32184,蓮藕粉,vitaminC,mg,0.0克,0.0,0.0
32185,蓮藕粉,vitaminE,mg,0.0克,0.0,0.0
32186,蓮藕糖,Ca,mg,21.0克,12.0,3.0
32187,蓮藕糖,Fe,mg,21.0克,0.0,0.0
32188,蓮藕糖,K,mg,21.0克,30.0,6.0
32189,蓮藕糖,Mg,mg,21.0克,6.0,1.0
32190,蓮藕糖,Na,mg,21.0克,43.0,9.0
32191,蓮藕糖,P,mg,21.0克,1.0,0.0
32192,蓮藕糖,Zn,mg,21.0克,0.0,0.0
32193,蓮藕糖,carbohydrate,g,21.0克,98.0,20.5
32194,蓮藕糖,fat,g,21.0克,0.89,83.1
32195,蓮藕糖,nicotine,mg,21.0克,0.0,0.0
32196,蓮藕糖,others,I.U.,21.0克,0.0,0.0
32197,蓮藕糖,others,g,21.0克,1.7,0.4
32198,蓮藕糖,others,kcal,21.0克,790.0,166.0
32199,蓮藕糖,others,mg,21.0克,390.0,83.0
32200,蓮藕糖,others,ug,21.0克,1.0,0.0
32201,蓮藕糖,protein,g,21.0克,0.2,0.0
32202,蓮藕糖,vitaminA,ug,21.0克,5.8,2.0
32203,蓮藕糖,vitaminB1,mg,21.0克,0.0,0.0
32204,蓮藕糖,vitaminB2,mg,21.0克,0.01,0.0
32205,蓮藕糖,vitaminB6,mg,21.0克,0.04,0.01
32206,蓮藕糖,vitaminC,mg,21.0克,0.0,0.0
32207,蓮藕糖,vitaminE,mg,21.0克,0.08,0.01
32208,蓮霧平均值(粉紅色種),Ca,mg,115.7克,3.0,3.0
32209,蓮霧平均值(粉紅色種),Fe,mg,115.7克,0.1,0.1
32210,蓮霧平均值(粉紅色種),K,mg,115.7克,95.0,110.0
32211,蓮霧平均值(粉紅色種),Mg,mg,115.7克,6.0,7.0
32212,蓮霧平均值(粉紅色種),Na,mg,115.7克,2.0,2.0
32213,蓮霧平均值(粉紅色種),P,mg,115.7克,8.0,9.0
32214,蓮霧平均值(粉紅色種),Zn,mg,115.7克,0.2,0.2
32215,蓮霧平均值(粉紅色種),carbohydrate,g,115.7克,21.400000000000002,24.7
32216,蓮霧平均值(粉紅色種),fat,g,115.7克,0.28600000000000003,99.2
32217,蓮霧平均值(粉紅色種),nicotine,mg,115.7克,0.43,0.5
32218,蓮霧平均值(粉紅色種),others,I.U.,115.7克,0.0,0.0
32219,蓮霧平均值(粉紅色種),others,g,115.7克,90.3,104.4
32220,蓮霧平均值(粉紅色種),others,kcal,115.7克,69.0,79.0
32221,蓮霧平均值(粉紅色種),others,mg,115.7克,86.0,99.0
32222,蓮霧平均值(粉紅色種),others,ug,115.7克,21.1,24.3
32223,蓮霧平均值(粉紅色種),protein,g,115.7克,0.4,0.5
32224,蓮霧平均值(粉紅色種),vitaminA,ug,115.7克,9.0,19.0
32225,蓮霧平均值(粉紅色種),vitaminB1,mg,115.7克,0.03,0.03
32226,蓮霧平均值(粉紅色種),vitaminB2,mg,115.7克,0.02,0.02
32227,蓮霧平均值(粉紅色種),vitaminB6,mg,115.7克,0.03,0.03
32228,蓮霧平均值(粉紅色種),vitaminC,mg,115.7克,10.0,11.6
32229,蓮霧平均值(粉紅色種),vitaminE,mg,115.7克,0.49,0.56
32230,蔓越莓汁(非原汁),Ca,mg,0.0克,3.0,0.0
32231,蔓越莓汁(非原汁),Fe,mg,0.0克,0.0,0.0
32232,蔓越莓汁(非原汁),K,mg,0.0克,22.0,0.0
32233,蔓越莓汁(非原汁),Mg,mg,0.0克,2.0,0.0
32234,蔓越莓汁(非原汁),Na,mg,0.0克,9.0,0.0
32235,蔓越莓汁(非原汁),P,mg,0.0克,4.0,0.0
32236,蔓越莓汁(非原汁),Zn,mg,0.0克,0.0,0.0
32237,蔓越莓汁(非原汁),carbohydrate,g,0.0克,30.1,0.0
32238,蔓越莓汁(非原汁),fat,g,0.0克,0.21300000000000002,0.0
32239,蔓越莓汁(非原汁),nicotine,mg,0.0克,0.0,0.0
32240,蔓越莓汁(非原汁),others,I.U.,0.0克,0.0,0.0
32241,蔓越莓汁(非原汁),others,g,0.0克,89.0,0.0
32242,蔓越莓汁(非原汁),others,kcal,0.0克,90.0,0.0
32243,蔓越莓汁(非原汁),others,mg,0.0克,141.041,0.0
32244,蔓越莓汁(非原汁),others,ug,0.0克,5.4,0.0
32245,蔓越莓汁(非原汁),protein,g,0.0克,0.928,0.0
32246,蔓越莓汁(非原汁),vitaminA,ug,0.0克,0.0,0.0
32247,蔓越莓汁(非原汁),vitaminB1,mg,0.0克,0.0,0.0
32248,蔓越莓汁(非原汁),vitaminB2,mg,0.0克,0.0,0.0
32249,蔓越莓汁(非原汁),vitaminB6,mg,0.0克,0.0,0.0
32250,蔓越莓汁(非原汁),vitaminC,mg,0.0克,28.6,0.0
32251,蔓越莓汁(非原汁),vitaminE,mg,0.0克,0.0,0.0
32252,蔘鬚,Ca,mg,0.0克,325.0,0.0
32253,蔘鬚,Fe,mg,0.0克,39.4,0.0
32254,蔘鬚,K,mg,0.0克,244.0,0.0
32255,蔘鬚,Mg,mg,0.0克,78.0,0.0
32256,蔘鬚,Na,mg,0.0克,32.0,0.0
32257,蔘鬚,P,mg,0.0克,96.0,0.0
32258,蔘鬚,Zn,mg,0.0克,2.6,0.0
32259,蔘鬚,carbohydrate,g,0.0克,146.4,0.0
32260,蔘鬚,fat,g,0.0克,4.466,0.0
32261,蔘鬚,nicotine,mg,0.0克,1.53,0.0
32262,蔘鬚,others,I.U.,0.0克,0.0,0.0
32263,蔘鬚,others,g,0.0克,15.100000000000001,0.0
32264,蔘鬚,others,kcal,0.0克,630.0,0.0
32265,蔘鬚,others,mg,0.0克,6821.0,0.0
32266,蔘鬚,others,ug,0.0克,0.0,0.0
32267,蔘鬚,protein,g,0.0克,12.092,0.0
32268,蔘鬚,vitaminA,ug,0.0克,0.0,0.0
32269,蔘鬚,vitaminB1,mg,0.0克,0.01,0.0
32270,蔘鬚,vitaminB2,mg,0.0克,0.07,0.0
32271,蔘鬚,vitaminB6,mg,0.0克,0.33,0.0
32272,蔘鬚,vitaminC,mg,0.0克,0.0,0.0
32273,蔘鬚,vitaminE,mg,0.0克,3.74,0.0
32274,蔥油餅,Ca,mg,0.0克,19.0,0.0
32275,蔥油餅,Fe,mg,0.0克,0.4,0.0
32276,蔥油餅,K,mg,0.0克,63.0,0.0
32277,蔥油餅,Mg,mg,0.0克,11.0,0.0
32278,蔥油餅,Na,mg,0.0克,257.0,0.0
32279,蔥油餅,P,mg,0.0克,41.0,0.0
32280,蔥油餅,Zn,mg,0.0克,0.5,0.0
32281,蔥油餅,carbohydrate,g,0.0克,53.9,0.0
32282,蔥油餅,fat,g,0.0克,20.598390000000002,0.0
32283,蔥油餅,nicotine,mg,0.0克,0.58,0.0
32284,蔥油餅,others,I.U.,0.0克,0.0,0.0
32285,蔥油餅,others,g,0.0克,35.5,0.0
32286,蔥油餅,others,kcal,0.0克,605.0,0.0
32287,蔥油餅,others,mg,0.0克,16555.386,0.0
32288,蔥油餅,others,ug,0.0克,43.92,0.0
32289,蔥油餅,protein,g,0.0克,16.880000000000003,0.0
32290,蔥油餅,vitaminA,ug,0.0克,61.7,0.0
32291,蔥油餅,vitaminB1,mg,0.0克,0.03,0.0
32292,蔥油餅,vitaminB2,mg,0.0克,0.05,0.0
32293,蔥油餅,vitaminB6,mg,0.0克,0.03,0.0
32294,蔥油餅,vitaminC,mg,0.0克,0.0,0.0
32295,蔥油餅,vitaminE,mg,0.0克,14.32,0.0
32296,蔥醬,Ca,mg,18.0克,22.0,4.0
32297,蔥醬,Fe,mg,18.0克,1.1,0.2
32298,蔥醬,K,mg,18.0克,151.0,27.0
32299,蔥醬,Mg,mg,18.0克,20.0,4.0
32300,蔥醬,Na,mg,18.0克,1122.0,202.0
32301,蔥醬,P,mg,18.0克,42.0,8.0
32302,蔥醬,Zn,mg,18.0克,0.4,0.1
32303,蔥醬,carbohydrate,g,18.0克,48.8,8.8
32304,蔥醬,fat,g,18.0克,14.946,1233.4
32305,蔥醬,nicotine,mg,18.0克,0.41,0.07
32306,蔥醬,others,I.U.,18.0克,0.0,0.0
32307,蔥醬,others,g,18.0克,71.39999999999999,12.9
32308,蔥醬,others,kcal,18.0克,294.0,53.0
32309,蔥醬,others,mg,18.0克,8305.0,1495.0
32310,蔥醬,others,ug,18.0克,48.4,8.5
32311,蔥醬,protein,g,18.0克,3.669,264.4
32312,蔥醬,vitaminA,ug,18.0克,360.0,115.0
32313,蔥醬,vitaminB1,mg,18.0克,0.06,0.01
32314,蔥醬,vitaminB2,mg,18.0克,0.07,0.01
32315,蔥醬,vitaminB6,mg,18.0克,0.02,0.0
32316,蔥醬,vitaminC,mg,18.0克,0.0,0.0
32317,蔥醬,vitaminE,mg,18.0克,17.19,3.1
32318,蕃茄汁(非原汁),Ca,mg,0.0克,9.0,0.0
32319,蕃茄汁(非原汁),Fe,mg,0.0克,1.0,0.0
32320,蕃茄汁(非原汁),K,mg,0.0克,170.0,0.0
32321,蕃茄汁(非原汁),Mg,mg,0.0克,13.0,0.0
32322,蕃茄汁(非原汁),Na,mg,0.0克,98.0,0.0
32323,蕃茄汁(非原汁),P,mg,0.0克,15.0,0.0
32324,蕃茄汁(非原汁),Zn,mg,0.0克,0.1,0.0
32325,蕃茄汁(非原汁),carbohydrate,g,0.0克,4.7,0.0
32326,蕃茄汁(非原汁),fat,g,0.0克,0.2,0.0
32327,蕃茄汁(非原汁),nicotine,mg,0.0克,0.31,0.0
32328,蕃茄汁(非原汁),others,I.U.,0.0克,0.0,0.0
32329,蕃茄汁(非原汁),others,g,0.0克,94.6,0.0
32330,蕃茄汁(非原汁),others,kcal,0.0克,44.0,0.0
32331,蕃茄汁(非原汁),others,mg,0.0克,0.0,0.0
32332,蕃茄汁(非原汁),others,ug,0.0克,100.0,0.0
32333,蕃茄汁(非原汁),protein,g,0.0克,0.7,0.0
32334,蕃茄汁(非原汁),vitaminA,ug,0.0克,902.3,0.0
32335,蕃茄汁(非原汁),vitaminB1,mg,0.0克,0.03,0.0
32336,蕃茄汁(非原汁),vitaminB2,mg,0.0克,0.01,0.0
32337,蕃茄汁(非原汁),vitaminB6,mg,0.0克,0.06,0.0
32338,蕃茄汁(非原汁),vitaminC,mg,0.0克,5.6,0.0
32339,蕃茄汁(非原汁),vitaminE,mg,0.0克,0.0,0.0
32340,蕃茄義大利麵醬,Ca,mg,16.0克,20.0,3.0
32341,蕃茄義大利麵醬,Fe,mg,16.0克,0.6,0.1
32342,蕃茄義大利麵醬,K,mg,16.0克,217.0,35.0
32343,蕃茄義大利麵醬,Mg,mg,16.0克,14.0,2.0
32344,蕃茄義大利麵醬,Na,mg,16.0克,768.0,123.0
32345,蕃茄義大利麵醬,P,mg,16.0克,24.0,4.0
32346,蕃茄義大利麵醬,Zn,mg,16.0克,0.4,0.1
32347,蕃茄義大利麵醬,carbohydrate,g,16.0克,23.5,3.8
32348,蕃茄義大利麵醬,fat,g,16.0克,5.3629999999999995,394.5
32349,蕃茄義大利麵醬,nicotine,mg,16.0克,0.71,0.11
32350,蕃茄義大利麵醬,others,I.U.,16.0克,0.0,0.0
32351,蕃茄義大利麵醬,others,g,16.0克,85.5,13.700000000000001
32352,蕃茄義大利麵醬,others,kcal,16.0克,137.0,22.0
32353,蕃茄義大利麵醬,others,mg,16.0克,4585.0,734.0
32354,蕃茄義大利麵醬,others,ug,16.0克,132.0,21.5
32355,蕃茄義大利麵醬,protein,g,16.0克,5.322,339.5
32356,蕃茄義大利麵醬,vitaminA,ug,16.0克,1163.9,331.0
32357,蕃茄義大利麵醬,vitaminB1,mg,16.0克,0.05,0.01
32358,蕃茄義大利麵醬,vitaminB2,mg,16.0克,0.04,0.01
32359,蕃茄義大利麵醬,vitaminB6,mg,16.0克,0.26,0.04
32360,蕃茄義大利麵醬,vitaminC,mg,16.0克,8.5,1.4
32361,蕃茄義大利麵醬,vitaminE,mg,16.0克,6.97,1.1
32362,蕃茄醬,Ca,mg,0.0克,11.0,0.0
32363,蕃茄醬,Fe,mg,0.0克,0.8,0.0
32364,蕃茄醬,K,mg,0.0克,392.0,0.0
32365,蕃茄醬,Mg,mg,0.0克,21.0,0.0
32366,蕃茄醬,Na,mg,0.0克,1116.0,0.0
32367,蕃茄醬,P,mg,0.0克,49.0,0.0
32368,蕃茄醬,Zn,mg,0.0克,0.2,0.0
32369,蕃茄醬,carbohydrate,g,0.0克,28.099999999999998,0.0
32370,蕃茄醬,fat,g,0.0克,0.1,0.0
32371,蕃茄醬,nicotine,mg,0.0克,0.16,0.0
32372,蕃茄醬,others,I.U.,0.0克,0.0,0.0
32373,蕃茄醬,others,g,0.0克,71.6,0.0
32374,蕃茄醬,others,kcal,0.0克,225.0,0.0
32375,蕃茄醬,others,mg,0.0克,0.0,0.0
32376,蕃茄醬,others,ug,0.0克,43.5,0.0
32377,蕃茄醬,protein,g,0.0克,1.6,0.0
32378,蕃茄醬,vitaminA,ug,0.0克,281.9,0.0
32379,蕃茄醬,vitaminB1,mg,0.0克,0.06,0.0
32380,蕃茄醬,vitaminB2,mg,0.0克,0.06,0.0
32381,蕃茄醬,vitaminB6,mg,0.0克,0.22,0.0
32382,蕃茄醬,vitaminC,mg,0.0克,0.0,0.0
32383,蕃茄醬,vitaminE,mg,0.0克,27.37,0.0
32384,蕃薯餅,Ca,mg,0.0克,17.0,0.0
32385,蕃薯餅,Fe,mg,0.0克,1.4,0.0
32386,蕃薯餅,K,mg,0.0克,211.0,0.0
32387,蕃薯餅,Mg,mg,0.0克,21.0,0.0
32388,蕃薯餅,Na,mg,0.0克,24.0,0.0
32389,蕃薯餅,P,mg,0.0克,52.0,0.0
32390,蕃薯餅,Zn,mg,0.0克,0.4,0.0
32391,蕃薯餅,carbohydrate,g,0.0克,56.5,0.0
32392,蕃薯餅,fat,g,0.0克,24.807,0.0
32393,蕃薯餅,nicotine,mg,0.0克,0.4,0.0
32394,蕃薯餅,others,I.U.,0.0克,0.0,0.0
32395,蕃薯餅,others,g,0.0克,30.6,0.0
32396,蕃薯餅,others,kcal,0.0克,658.0,0.0
